id|name
https://doi.org/10.1504/IJTMCC.2015.072467|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.063270|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2015.072461|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.063272|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.053278|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.063271|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.067306|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2015.076961|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2015.072455|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2016.10002816|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.067360|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.064158|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2016.10005491|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2018.095609|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.053259|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.056440|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2018.095621|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.067375|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2015.076952|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2017.10010575|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.053263|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.064157|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2017.10010543|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.053279|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.052527|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2014.067304|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2013.056425|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2015.072465|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1504/IJTMCC.2016.10002840|Int. J. Trust. Manag. Comput. Commun.
https://doi.org/10.1016/j.eswax.2019.100015|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100013|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100008|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100016|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100007|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100003|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100030|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100040|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100033|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100006|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100025|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100014|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2019.100001|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100024|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100022|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100026|Expert Syst. Appl. X
https://doi.org/10.1016/j.eswax.2020.100027|Expert Syst. Appl. X
http://biaa.eu/-upload/BIAAS1.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA03.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA64.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA25.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono98.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA21.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA46.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1001.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno79.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA23.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano79.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA60.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA24.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA20.pdf|Bull. dInformatique Approfondie et Appl.
'square trisection' de abu'l wafa' à christian blanvillain._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA21.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA22.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/jmkno74.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno99.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA66.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA40.pdf|Bull. dInformatique Approfondie et Appl.
Qu'est-ce qu'une machine? (II/III)._2014|
http://biaa.eu/-upload/vouzzano105.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA66.pdf|Bull. dInformatique Approfondie et Appl.
Vouzzavedibisar: Der Weise. Le sage._2011|Bull. dInformatique Approfondie et Appl.
«thinking»: onze minutes en onze pages._2011|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA47.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano73.pdf|Bull. dInformatique Approfondie et Appl.
Vouzzavedibisar._2011|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA33.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA44.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA20.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA74.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA63.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA56.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA36.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA35.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA46.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA39.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA65.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA07.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA42.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA61.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA02.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA07.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono74.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano102.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA00.pdf|Bull. dInformatique Approfondie et Appl.
Vouzzavedibisar._2009|Bull. dInformatique Approfondie et Appl.
Preambule I: Le programme de la journée du 30 mars 2012._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA19.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA69.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA08.pdf|Bull. dInformatique Approfondie et Appl.
'square trisection'. dissection of a square in three congruent partitions._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano76.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA62.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano80.pdf|Bull. dInformatique Approfondie et Appl.
Bonnes propriétés et invariants d'un réseau de petri._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono75.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA15.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA50.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA54.pdf|Bull. dInformatique Approfondie et Appl.
Définitions formelles des réseaux de petri._2009|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA08.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA03.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono81.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA34.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA68.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA07.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA34.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono77.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA28.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA02.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA01.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono96.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono97.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA27.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA37.pdf|Bull. dInformatique Approfondie et Appl.
Preambule II: Les inscrit(e)s à la journée du 30 mars 2012._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA39.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA06.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA27.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono104.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano81.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA63.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA45.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno95.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA83.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA04.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA29.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA09.pdf|Bull. dInformatique Approfondie et Appl.
Informatique._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano99.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA70.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA46.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA44.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA72.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA55.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA26.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono99.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA36.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano97.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA63.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA58.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA43.pdf|Bull. dInformatique Approfondie et Appl.
Qu'entend-on par calculer?_2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA49.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA11.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA31.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA23.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono101.pdf|Bull. dInformatique Approfondie et Appl.
Vouzzavedibisar._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA61.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA52.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA17.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA25.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA01.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA34.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno96.pdf|Bull. dInformatique Approfondie et Appl.
Éditorial._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA49.pdf|Bull. dInformatique Approfondie et Appl.
Contradiction ou indécedabilité: il faut choisir?_2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA48.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/VOUZZA91.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA38.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA23.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA51.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA19.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA50.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono100.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA53.pdf|Bull. dInformatique Approfondie et Appl.
Conservation de la généricité et de l'aléatoirité._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA53.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA03.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1021.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA39.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA48.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA92.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA54.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA17.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA11.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA59.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/VOUZZA92.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA29.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA41.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno971.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA18.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA65.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA69.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA14.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono102.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA83.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano1042.pdf|Bull. dInformatique Approfondie et Appl.
Éditorial._2011|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA15.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA01.pdf|Bull. dInformatique Approfondie et Appl.
Approximations décimales et développement en fraction continue._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA02.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA28.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno73.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA35.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA04.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAAS1.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA45.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA93.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/jmkno76.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA25.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA16.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono72.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA44.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA64.pdf|Bull. dInformatique Approfondie et Appl.
Systèmes de numération et répartition._2012|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA40.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA14.pdf|Bull. dInformatique Approfondie et Appl.
Vouzzavedibisar._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/vouzzano77.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA10.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA64.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA01.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA68.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA36.pdf|Bull. dInformatique Approfondie et Appl.
Une definition du calculable._1984|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA77.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1003.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA37.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA22.pdf|Bull. dInformatique Approfondie et Appl.
Éditorial._2011|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA18.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA66.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA08.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno94.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA09.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA30.pdf|Bull. dInformatique Approfondie et Appl.
Exemple des lecteurs et des écrivains. spécifications._2009|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA37.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1042.pdf|Bull. dInformatique Approfondie et Appl.
Gödelisme._2012|Bull. dInformatique Approfondie et Appl.
Sérendipité, créativité et versionologie._2011|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA82.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA45.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA23.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA27.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA83.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/jmkno78.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA47.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/editono105.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA62.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA09.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA59.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA32.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA50.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA38.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA29.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA19.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA62.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1051.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA31.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA16.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA13.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA60.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA47.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA57.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA67.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA40.pdf|Bull. dInformatique Approfondie et Appl.
Outils informatiques pour les sciences humaines. extrait de cours._2010|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA82.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA09.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA69.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/VOUZZA93.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA42.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1041.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA31.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA33.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1002.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/articleno1012.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA63.pdf|Bull. dInformatique Approfondie et Appl.
http://biaa.eu/-upload/BIAA65.pdf|Bull. dInformatique Approfondie et Appl.
