id|name
http://www.bod.de/index.php?id=296&objk_id=194569|Books on Demand, Norderstedt, Germany
https://d-nb.info/1008890065|AVM, Munich, Germany
https://d-nb.info/987741551|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/993395414|Pro Business, Berlin, Germany
http://www.uvka.de/univerlag/volltexte/2005/93/pdf/Kapp_Kai.pdf|Universitäts Verlag Karlsruhe, Germany
http://www.bod.de/index.php?id=296&objk_id=188511|Norderstedt, Germany
https://d-nb.info/985467851|Dt. Univ.-Verl., Wiesbaden, Germany
https://d-nb.info/988386585|VDM Verlag Dr. Müller, Saarbrücken, Germany
http://www.bod.de/index.php?id=296&objk_id=228746|Books on Demand, Norderstedt, Germany
https://d-nb.info/987814362|Vieweg + Teubner, Wiesbaden, Germany
https://d-nb.info/984485945|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/985518715|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/987676849|WiKu, Duisburg, Colone, Germany
https://doi.org/10.1007/978-3-642-13974-1|Springer
https://d-nb.info/985425121|Logos-Verlag, Berlin
https://d-nb.info/990301346|Vieweg + Teubner, Germany
https://d-nb.info/986652032|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/1001928911|VS-Verlag, Wiesbaden, Germany
https://d-nb.info/98882356X|VDM Verlag Dr. Müller, Saarbrücken, Germany
http://mediatum.ub.tum.de/doc/1138558/38728.pdf|VDM
https://d-nb.info/988033844|VDM Verlag Dr. Müller, Saarbrücken, Germany
http://www.bod.de/index.php?id=296&objk_id=220006|Books on Demand
https://d-nb.info/991258614|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/985692642|Shaker Media
https://d-nb.info/984551832|VDM Verlag, Saarbücken, Germany
https://d-nb.info/989592812|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/969493525|Kovac, Hamburg, Germany
https://d-nb.info/988875128|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/995466882|Vieweg + Teubner, Germany
https://d-nb.info/988858061|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/983751560|VDM Dr. Müller, Saarbrücken, Germany
https://d-nb.info/988827433|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/972000216|Mentis, Paderborn, Germany
https://d-nb.info/98204772X|Fink, Germany
https://d-nb.info/987067796|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/989975797|Günther Emig, Niederstetten, Germany
https://d-nb.info/988615754|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/986312657|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/1007091916|Verl.-Haus Monsenstein und Vannerdat, Münster, Germany
https://d-nb.info/997463805|Hülsbusch, Boizenburg, Germany
https://d-nb.info/988796554|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/989496538|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/984842314|VDM Müller, Saarbrücken, Germany
https://d-nb.info/98665101X|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/986494429|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/986384976|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/989177548|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/98663140X|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/989482464|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://d-nb.info/988829878|VDM Verlag Dr. Müller, Saarbrücken, Germany
https://doi.org/10.1090/dimacs/065|DIMACS/AMS
http://doc.utwente.nl/102222/1/frisco-full.pdf|IFIP
https://doi.org/10.1007/978-0-387-36501-5|Springer
https://doi.org/10.1007/0-387-27631-9|Springer
https://doi.org/10.1007/978-0-387-71001-3|Springer
https://doi.org/10.1007/978-3-658-29782-4|Springer
https://doi.org/10.1007/978-3-642-71390-3|Springer
https://doi.org/10.1007/978-3-030-39730-2|Springer
https://doi.org/10.1007/978-3-031-06553-8|Springer
https://doi.org/10.1007/b136702|Springer
https://doi.org/10.1007/978-1-4471-0449-0|Springer
https://doi.org/10.1007/978-3-031-12482-2|Springer
https://doi.org/10.1007/978-3-642-45419-6|Springer
https://doi.org/10.1007/978-3-030-79701-0|Springer
https://doi.org/10.1007/978-3-030-20411-2|Springer
https://doi.org/10.1007/978-3-319-06115-3|Springer
https://doi.org/10.1007/b93903|Springer
https://doi.org/10.1007/978-3-662-54677-2|Springer Vieweg
https://doi.org/10.1007/978-3-319-89491-1|Springer
https://doi.org/10.1007/978-1-4612-4224-6|Springer
https://doi.org/10.1007/978-3-319-33020-4|Springer
https://doi.org/10.1007/978-3-319-38891-5|Springer
https://doi.org/10.1007/978-3-030-48234-3|Springer
https://doi.org/10.1007/978-3-319-98074-4|Springer
https://doi.org/10.1007/978-981-10-4044-3|Springer
http://u.cs.biu.ac.il/~doronp/srm.html|Springer
https://doi.org/10.1007/978-3-642-72941-6|Springer
https://doi.org/10.1007/978-3-319-11137-7|Springer
https://doi.org/10.1007/978-3-642-54956-4|Springer
https://doi.org/10.1007/978-3-540-79745-6|Springer
https://doi.org/10.1007/978-3-642-76923-8|Springer
https://doi.org/10.1007/3-540-56734-8|Springer
https://doi.org/10.1007/978-3-642-74024-4|Springer
https://doi.org/10.1007/3-540-10274-4|Springer
https://doi.org/10.1007/978-3-319-47524-0|Springer
https://doi.org/10.1007/978-3-658-08047-1|Springer
https://doi.org/10.1007/3-540-17980-1|Springer
https://doi.org/10.1007/978-3-030-90158-5|Springer
https://doi.org/10.1007/978-3-319-12250-2|Springer
https://doi.org/10.1007/b11930|Springer
https://doi.org/10.1007/978-0-85729-247-6|Springer
https://doi.org/10.2991/978-94-6239-186-4|Atlantis Press
https://doi.org/10.1007/1-4020-5695-8|Springer
https://doi.org/10.1007/BFb0039640|Springer
https://doi.org/10.1007/978-3-030-83371-8|Springer
https://doi.org/10.1007/978-981-13-3023-0|Springer
https://doi.org/10.1007/978-3-030-15334-2|Springer
https://doi.org/10.1007/978-3-030-35291-2|Springer
https://doi.org/10.1007/978-3-030-94281-6|Springer
https://doi.org/10.1007/978-3-662-56641-1|Springer
https://doi.org/10.1007/978-3-031-13153-0|Springer
https://doi.org/10.1007/978-3-662-48093-9|Springer
https://doi.org/10.1007/978-3-030-27558-7|Springer
https://doi.org/10.1007/978-3-319-94989-5|Springer
https://doi.org/10.1007/978-3-319-98149-9|Springer
https://doi.org/10.1007/978-3-319-68477-2|Birkhäuser
https://doi.org/10.1007/978-981-15-0177-7|Springer
https://doi.org/10.1007/978-981-13-1693-7|Springer
https://doi.org/10.1007/978-981-32-9796-8|Springer
https://doi.org/10.1007/3-540-44592-7|Springer
https://doi.org/10.1007/978-3-030-22441-7|Springer
https://doi.org/10.1007/978-3-642-48318-9|Springer
https://doi.org/10.1007/978-981-13-7972-7|Springer
https://doi.org/10.1007/BFb0031932|Springer
https://doi.org/10.1007/978-3-319-25037-3|Springer
https://doi.org/10.1007/978-3-031-06011-3|Springer
https://doi.org/10.1007/3-540-18217-9|Springer
https://doi.org/10.1007/3-540-45303-2|Springer
https://doi.org/10.1007/978-1-4757-0450-1|Springer
https://doi.org/10.1007/978-3-642-77292-4|Springer
https://doi.org/10.1007/978-981-16-2944-0|Springer
https://doi.org/10.1007/978-981-10-1768-1|Springer
https://doi.org/10.1007/978-3-030-45157-8|Springer
https://doi.org/10.1007/978-1-4899-5379-7|Springer
https://doi.org/10.1007/978-3-319-23473-1|Springer
https://doi.org/10.1007/3-540-55034-8|Springer
https://doi.org/10.1007/3-540-57697-5|Springer
https://doi.org/10.1007/3-540-56663-5|Springer
https://doi.org/10.1007/978-3-642-69294-9|Springer
https://doi.org/10.1007/978-1-4842-2866-1|Apress
https://doi.org/10.1007/3-540-70735-2|Springer
https://www.worldcat.org/oclc/20595273|Springer
https://doi.org/10.1007/978-981-10-3689-7|Springer
https://doi.org/10.1007/3-540-55798-9|Springer
https://doi.org/10.1007/978-3-540-49708-0|Springer
https://doi.org/10.1007/978-3-319-32253-7|Springer
https://doi.org/10.1007/BFb0017806|Springer
https://doi.org/10.1007/978-981-10-6808-9|Springer
https://doi.org/10.1007/978-3-540-85232-2|Springer
https://doi.org/10.1007/978-1-4471-6407-4|Springer
https://doi.org/10.1007/3-540-54509-3|Springer
https://doi.org/10.1007/b137376|Springer
https://doi.org/10.1007/978-981-16-4161-9|Springer
A First Introduction to Quantum Computing and Information_|Springer
https://doi.org/10.1007/3-540-45124-2|Springer
https://doi.org/10.1007/978-3-319-72209-2|Springer
https://doi.org/10.1007/978-3-319-98092-8|Springer
https://doi.org/10.1007/978-3-658-14401-2|Springer
https://doi.org/10.1007/978-3-662-08925-5|Springer
https://doi.org/10.1007/978-3-319-30004-7|Springer
https://doi.org/10.1007/978-1-4842-2568-4|Apress
https://doi.org/10.1007/978-3-030-53360-1|Springer
https://doi.org/10.1007/978-3-319-57391-5|Springer
https://doi.org/10.1007/978-3-319-98740-8|Springer
https://doi.org/10.1007/978-3-319-15398-8|Springer
https://doi.org/10.1007/978-3-030-66599-9|Springer
https://doi.org/10.1007/BFb0024065|Springer
https://doi.org/10.1007/978-1-4842-2854-8|Apress
https://doi.org/10.1007/978-1-4471-6717-4|Springer
https://doi.org/10.1007/978-3-658-33552-6|Springer
https://doi.org/10.1007/978-1-4757-3837-7|Springer
https://doi.org/10.1007/978-3-319-58862-9|Springer
https://doi.org/10.1007/978-0-387-23044-3|Springer
https://doi.org/10.1007/BFb0037513|Springer
https://doi.org/10.1007/978-3-642-72795-5|Springer
https://doi.org/10.1007/978-3-319-56657-3|Springer
https://doi.org/10.1007/978-3-030-45244-5|Springer
https://doi.org/10.1007/3-540-45804-2|Springer
https://doi.org/10.1007/978-3-642-74574-4|Springer
https://doi.org/10.1007/978-981-16-7625-3|Springer
https://doi.org/10.1007/3-540-08531-9|Springer
https://doi.org/10.1007/978-1-4842-2217-1|Apress
https://doi.org/10.1007/978-3-030-85863-6|Springer
https://doi.org/10.1007/978-1-4612-1394-9|Springer
https://doi.org/10.1007/978-1-4613-2821-6|Springer
https://doi.org/10.1007/978-94-015-7793-9|Springer
https://doi.org/10.1007/978-3-319-43078-2|Springer
https://doi.org/10.1007/978-981-16-9840-8|Springer
https://doi.org/10.1007/978-3-030-98805-0|Springer
https://doi.org/10.1007/978-981-16-0804-9|Springer
https://doi.org/10.1007/978-3-319-47431-1|Springer
https://doi.org/10.1007/978-0-387-46781-8|Springer
https://doi.org/10.1007/978-3-540-89918-1|Springer
https://doi.org/10.1007/978-1-4615-1021-5|Springer
https://doi.org/10.1007/978-981-10-5128-9|Springer
Privacy-Preserving Deep Learning - A Comprehensive Survey_2021|Springer
https://doi.org/10.1007/978-3-642-22580-2|Springer
https://doi.org/10.1007/3-540-56694-5|Springer
https://doi.org/10.1007/3-540-45858-1|Springer
https://doi.org/10.1007/978-3-031-12578-2|Springer
https://doi.org/10.1007/978-3-642-69023-5|Springer
https://doi.org/10.1007/978-3-658-14893-5|Springer Vieweg
https://doi.org/10.1007/978-1-4471-6799-0|Springer
http://www.springer.com/computer/swe/book/978-3-540-43487-0|Springer
https://doi.org/10.1007/3-540-52055-4|Springer
https://doi.org/10.1007/978-3-319-78503-5|Springer
https://doi.org/10.1007/b94069|Springer
https://doi.org/10.1007/978-3-658-12616-2|Springer
https://doi.org/10.1007/978-3-662-55565-1|Springer
https://doi.org/10.1007/b11963|Springer
https://doi.org/10.1007/978-3-662-12521-2|Springer
https://doi.org/10.1007/978-3-540-77461-7|Springer
https://doi.org/10.1007/b98874|Springer
https://doi.org/10.1007/978-1-84882-618-2|Springer
https://doi.org/10.1007/978-3-030-32853-5|Springer
https://doi.org/10.1007/978-3-319-94463-0|Springer
https://doi.org/10.1007/3-540-15652-6|Springer
Fuzzy-Like Multiple Objective Decision Making_2011|Springer
https://doi.org/10.1007/978-3-030-82036-7|Springer
SAP R/3 Implementation: Methods and Tools_2000|Springer
https://doi.org/10.1007/3-540-62927-0|Springer
https://doi.org/10.1007/978-3-030-01842-9|Springer
https://doi.org/10.1007/978-3-642-74954-4|Springer
https://doi.org/10.1007/978-3-642-74363-4|Springer
https://doi.org/10.1007/978-0-387-78881-4|Springer
https://doi.org/10.1007/978-3-319-74778-1|Springer
https://doi.org/10.1007/978-1-4613-9595-9|Springer
https://doi.org/10.1007/978-981-16-9368-7|Springer
https://doi.org/10.1007/978-981-10-0830-6|Springer
https://doi.org/10.1007/978-3-319-94637-5|Springer
https://doi.org/10.1007/3-540-49212-7|Springer
https://doi.org/10.1007/978-981-13-2167-2|Springer
https://doi.org/10.1007/978-1-4020-4784-8|Springer
https://doi.org/10.1007/978-3-030-37884-4|Springer
https://doi.org/10.1007/978-3-8348-2191-1|Springer
https://doi.org/10.1007/978-3-030-14690-0|Springer
https://doi.org/10.1007/978-3-030-68948-3|Springer
https://doi.org/10.1007/978-3-030-63189-5|Springer
https://doi.org/10.1007/978-3-319-59831-4|Springer International Publishing
https://doi.org/10.1007/978-3-662-60304-8|Springer Vieweg
https://doi.org/10.1007/978-1-4614-6396-2|Springer
https://doi.org/10.1007/978-3-030-96009-4|Springer
https://doi.org/10.1007/978-3-658-19230-3|Springer Vieweg
https://doi.org/10.1007/978-981-15-1967-3|Springer
https://doi.org/10.1007/978-1-4614-1885-6|Springer
https://doi.org/10.1007/978-3-319-06428-4|Springer
https://doi.org/10.1007/978-3-319-25670-2|Springer
https://doi.org/10.1007/978-3-642-84002-9|Springer
https://doi.org/10.1007/978-981-10-6995-6|Springer
https://doi.org/10.1007/978-3-030-95691-2|Springer
https://doi.org/10.1007/978-3-030-85657-1|Springer
https://doi.org/10.1007/978-3-030-87861-0|Springer
https://doi.org/10.1007/978-3-319-47012-2|Springer
https://doi.org/10.1007/978-0-387-77268-4|Springer
https://doi.org/10.1007/978-3-319-89653-3|Springer
https://doi.org/10.1007/978-1-4842-2845-6|Apress
https://doi.org/10.1007/3-540-48834-0|Springer
https://doi.org/10.1007/978-3-030-12528-8|Springer
https://doi.org/10.1007/978-3-030-28444-2|Springer
https://doi.org/10.1007/978-3-642-21390-8|Springer
https://doi.org/10.1007/978-3-540-88065-3|Springer
https://doi.org/10.1007/978-3-030-88350-8|Springer
https://doi.org/10.1007/978-3-030-02468-0|Springer
https://doi.org/10.1007/978-3-658-17694-5|Springer Vieweg
https://doi.org/10.1007/978-3-642-84379-2|Springer
https://doi.org/10.1007/978-981-13-6362-7|Springer
https://doi.org/10.1007/978-3-319-14172-5|Springer
https://doi.org/10.1007/3-540-07545-3|Springer
https://doi.org/10.1007/978-3-642-75894-2|Springer
https://doi.org/10.1007/978-3-030-82184-5|Springer
Theorie der logischen Programmierung_1992|Springer
https://doi.org/10.1007/978-3-030-85085-2|Springer
https://doi.org/10.1007/978-3-540-46505-8|Springer
https://doi.org/10.1007/978-1-4899-1807-9|Springer
https://doi.org/10.1007/978-1-4471-6512-5|Springer
https://doi.org/10.1007/978-3-031-09417-0|Springer
https://doi.org/10.1007/3-540-28520-2|Springer
https://doi.org/10.1007/978-3-030-41886-1|Springer
https://doi.org/10.1007/978-3-030-67357-4|Springer
https://doi.org/10.1007/978-3-642-13642-9|Springer
https://doi.org/10.1007/978-3-319-77965-2|Springer
https://doi.org/10.1007/978-981-10-6238-4|Springer
https://doi.org/10.1007/978-981-15-5939-6|Springer
https://doi.org/10.1007/978-3-642-22975-6|Springer
https://doi.org/10.1007/978-1-4939-0392-4|Springer
https://doi.org/10.1007/978-3-642-74375-7|Springer
https://doi.org/10.1007/978-3-030-48523-8|Springer
https://doi.org/10.1007/978-3-540-76290-4|Springer
https://doi.org/10.1007/978-3-642-74413-6|Springer
https://doi.org/10.1007/978-3-642-70289-1|Springer
https://doi.org/10.1007/978-3-662-55606-1|Springer
https://doi.org/10.1007/978-3-8274-2298-9|Spektrum Akademischer Verlag
https://doi.org/10.1007/978-0-230-00107-7|Springer
https://doi.org/10.1007/978-3-642-74212-5|Springer
https://doi.org/10.1007/978-3-030-85836-0|Springer
https://doi.org/10.1007/978-3-642-61623-5|Springer
https://doi.org/10.1007/978-3-658-06518-8|Springer
https://doi.org/10.1007/3-540-36381-5|Springer
https://doi.org/10.1007/978-3-030-40794-0|Springer
https://doi.org/10.1007/978-3-642-74025-1|Springer
https://doi.org/10.1007/b95732|Springer
https://doi.org/10.1007/3-540-55767-9|Springer
https://doi.org/10.1007/978-3-030-03706-2|Springer
https://doi.org/10.1007/978-3-319-02818-7|Springer
https://doi.org/10.1007/BFb0028319|Springer
https://doi.org/10.1007/978-981-15-6133-7|Springer
https://doi.org/10.1007/978-3-319-63519-4|Springer
https://doi.org/10.1007/978-3-319-40022-8|Springer
https://doi.org/10.1007/978-3-658-04910-2|Springer
https://doi.org/10.1007/3-540-19072-4|Springer
https://doi.org/10.1007/978-3-658-14407-4|Springer Vieweg
https://doi.org/10.1007/978-3-030-74524-0|Springer
https://doi.org/10.1007/3-540-53032-0|Springer
https://doi.org/10.1007/978-3-319-62680-2|Springer
https://doi.org/10.1007/978-1-4939-0600-0|Springer
https://doi.org/10.1007/BFb0020836|Springer
https://doi.org/10.1007/b95999|Springer
https://doi.org/10.1007/b100371|Springer
https://doi.org/10.1007/978-1-4020-5008-4|Springer
https://doi.org/10.1007/978-3-030-95284-6|Springer
https://doi.org/10.1007/978-1-4471-0067-6|Springer
https://doi.org/10.1007/978-3-031-09577-1|Springer
https://doi.org/10.1007/3-540-53754-6|Springer
https://doi.org/10.1007/978-3-030-62094-3|Springer
https://doi.org/10.1007/978-1-4612-0333-9|Birkhäuser/Springer
https://doi.org/10.1007/978-3-658-15971-9|Springer Vieweg
https://doi.org/10.1007/978-3-662-05948-7|Springer
https://doi.org/10.1007/978-1-4471-7505-6|Springer
https://doi.org/10.1007/978-3-642-45309-0|Springer
https://doi.org/10.1007/3-540-33221-9|Springer
https://doi.org/10.1007/978-3-642-31933-4|Springer
https://doi.org/10.1007/3-540-08254-9|Springer
https://doi.org/10.1007/3-540-45945-6|Springer
https://doi.org/10.1007/978-3-642-69956-6|Springer
https://doi.org/10.1007/978-3-030-81043-6|Springer
https://doi.org/10.1007/978-3-642-96636-1|Springer
https://doi.org/10.1007/978-981-10-4322-2|Springer
https://doi.org/10.1007/978-3-030-77838-5|Springer
https://doi.org/10.1007/978-981-16-5772-6|Springer
https://doi.org/10.1007/978-3-319-30070-2|Springer
https://doi.org/10.1007/978-3-030-84589-6|Springer
https://doi.org/10.1007/978-3-658-35112-0|Springer
https://doi.org/10.1007/978-981-10-7956-6|Springer
https://doi.org/10.1007/978-981-15-2770-8|Springer
https://doi.org/10.1007/978-1-4471-6759-4|Springer
https://doi.org/10.1007/978-3-030-44613-0|Springer
https://doi.org/10.1007/978-3-030-49256-4|Springer
https://doi.org/10.1007/BFb0030531|Springer
http://www.dbs.informatik.uni-muenchen.de/buecher/kdd.html|Springer
http://ls2-www.cs.uni-dortmund.de/monographs/kt/|Springer
https://doi.org/10.1007/978-3-030-55704-1|Springer
https://doi.org/10.1007/978-3-662-53291-1|Springer
https://doi.org/10.1007/978-981-15-4867-3|Springer
https://doi.org/10.1007/978-3-319-39934-8|Springer
https://doi.org/10.1007/978-3-540-79701-2|Springer
https://doi.org/10.1007/978-981-16-4087-2|Springer
https://doi.org/10.1007/978-1-4899-2271-7|Springer
https://doi.org/10.1007/978-3-642-84166-8|Springer
https://doi.org/10.1007/978-3-030-68624-6|Springer
https://doi.org/10.1007/978-3-658-01709-5|Springer
https://doi.org/10.1007/978-3-658-28674-3|Springer Vieweg
https://doi.org/10.1007/978-981-10-4558-5|Springer
https://doi.org/10.1007/b96103|Springer
https://doi.org/10.1007/978-3-642-18059-0|Springer
https://doi.org/10.1007/978-3-030-18114-7|Springer
https://doi.org/10.1007/978-3-319-68670-7|Springer
https://doi.org/10.1007/978-981-19-1932-9|Springer
https://doi.org/10.1007/978-3-642-71147-3|Springer
https://doi.org/10.1007/978-3-030-25734-7|Springer
https://doi.org/10.1007/978-3-030-02892-3|Springer
https://doi.org/10.1007/11818762|Springer
https://doi.org/10.1007/978-3-319-05047-8|Springer
https://doi.org/10.1007/978-981-10-2546-4|Springer
https://doi.org/10.1007/BFb0021159|Springer
https://doi.org/10.1007/978-3-658-33034-7|Springer
https://doi.org/10.1007/978-3-642-68352-7|Springer
https://doi.org/10.1007/978-1-4302-6095-0|Apress
https://doi.org/10.1007/978-3-540-78636-8|Springer
https://doi.org/10.1007/978-3-030-34957-8|Springer
https://doi.org/10.1007/3-540-46618-5|Springer
https://doi.org/10.1007/978-3-319-07341-5|Springer
https://doi.org/10.1007/978-981-16-3848-0|Springer
https://doi.org/10.1007/978-3-030-67723-7|Springer
https://doi.org/10.1007/978-3-319-46769-6|Springer
https://doi.org/10.1007/978-3-319-94141-7|Springer
https://doi.org/10.1007/978-3-030-43506-6|Springer
https://doi.org/10.1007/978-981-10-7739-5|Springer
https://doi.org/10.1007/978-0-387-68569-4|Springer
https://doi.org/10.1007/978-3-030-40237-2|Springer
https://doi.org/10.1007/b11968|Springer
https://doi.org/10.1007/978-981-10-2543-3|Springer
https://doi.org/10.1007/978-3-662-44409-2|Springer
https://doi.org/10.1007/3-540-45162-5|Springer
https://doi.org/10.1007/978-3-658-09646-5|Springer
https://doi.org/10.1007/978-3-030-43916-3|Springer
https://doi.org/10.1007/978-3-319-25084-7|Springer
https://doi.org/10.1007/978-3-642-95368-2|Springer
https://doi.org/10.1007/978-3-031-09644-0|Springer
http://www.springerlink.com/content/978-90-481-3631-5|Springer
https://doi.org/10.1007/978-3-642-18087-3|Springer
https://doi.org/10.1007/978-3-319-05630-2|Springer
https://doi.org/10.1007/978-981-15-6186-3|Springer
https://doi.org/10.1007/978-3-662-46353-6|Springer
https://doi.org/10.1007/978-3-030-61541-3|Springer
https://doi.org/10.1007/978-3-642-69959-7|Springer
https://doi.org/10.1007/978-3-319-74950-1|Springer
https://d-nb.info/961539585|Springer
https://doi.org/10.1007/978-981-15-3231-3|Springer
https://doi.org/10.1007/978-3-642-69022-8|Springer
https://doi.org/10.1007/978-1-84996-332-9|Springer
https://doi.org/10.1007/978-3-642-69897-2|Springer
https://doi.org/10.1007/978-3-319-42282-4|Springer
https://doi.org/10.1007/978-3-658-00808-6|Springer
https://doi.org/10.1007/978-3-642-84171-2|Springer
https://doi.org/10.1007/978-1-4614-0676-1|Springer
https://doi.org/10.1007/978-3-642-71658-4|Springer
https://doi.org/10.1007/978-3-030-58839-7|Springer
